NOME_EMPRESARIAL;INICIO_ATIVIDADE;NUMERO_DO_ALVARA;NOME DA EMPRESA;DATA_EMISSAO;DATA_EXPIRACAO;ATIVIDADE_PRINCIPAL;ATIVIDADE_SECUNDARIA1;ATIVIDADE_SECUNDARIA2;ENDERECO;NUMERO;UNIDADE;ANDAR;COMPLEMENTO;BAIRRO;CEP
A&L CONSULTORIA SAP E TECNOLOGIA LTDA - ME;07/12/2012;1114136;20/12/2012;***;CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO;***;***;R. FLORINDO GUSSO;000201;23;***;***;PILARZINHO;82110120
A&L MONTAGENS VIDROS LTDA - ME;12/06/2012;1074741;19/07/2012;***;MONTAGEM DE ESTRUTURAS METÁLICAS;OUTRAS OBRAS DE ACABAMENTO DA CONSTRUÇÃO;***;R. DOMINGOS LEONARDI;000035;***;***;***;TATUQUARA;81480187
A&M LOCADORA DE VEICULOS LTDA - ME;22/02/2011;1037207;07/10/2011;***;LOCAÇÃO DE AUTOMÓVEIS SEM CONDUTOR;TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, SOB;TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, SOB;R. DOUTOR BENEDICTO SIQUEIRA BRANCO;000506;***;***;***;ALTO BOQUEIRÃO;81860000
A&R MEDICOS ASSOCIADOS S/S;04/11/2015;1247051;18/11/2015;***;ATIVIDADE MÉDICA AMBULATORIAL RESTRITA A CONSULTAS;***;***;R. THEREZA FONTANA ALVES;000237;***;***;***;CAPÃO RASO;81110150
A&R TECNOLOGIA DOCUMENTAL LTDA - EPP;10/09/2015;1240759;22/09/2015;***;GUARDA-MÓVEIS;SERVIÇOS DE MICROFILMAGEM;TRATAMENTO DE DADOS, PROVEDORES DE SERVIÇOS DE APL;R. EDVINO ANTONIO DEBONI;000225;14;***;***;FAZENDINHA;81330600
A&S ESPORTES LTDA - ME;27/01/2014;1194814;25/09/2014;15/02/2016;GESTÃO DE INSTALAÇÕES DE ESPORTES;***;***;R. RODOLFO BERNARDELLI;000530;***;***;***;ABRANCHES;81580010
A+ EDUCACAO;10/07/2015;1232730;22/07/2015;***;ATIVIDADES DE APOIO À EDUCAÇÃO;***;***;R. MONSENHOR MANOEL VICENTE;001254;***;***;***;ÁGUA VERDE;80620230
A+A APOIO ADMINISTRATIVO LTDA - ME;23/03/2016;1263378;29/03/2016;***;SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINIST;SERVIÇOS DE DESENHO TÉCNICO RELACIONADOS À ARQUITE;***;R. MURILO DO AMARAL FERREIRA;000072;1502;15;***;ÁGUA VERDE;80620120
A-2 COM EQUIP P/ TELECOMUN LTDA;09/12/1994;314728;17/01/1995;***;LJ COM VAR IMP EXP MAN ASS TEC TE;***;***;R. DESEMBARGADOR WESTPHALEN;000181;0101;01;***;CENTRO;80010110
A-A-LARA - ME;05/12/2013;1165516;27/01/2014;***;INSTALAÇÃO DE PORTAS, JANELAS, TETOS, DIVISÓRIAS E;COMÉRCIO VAREJISTA DE MADEIRA E ARTEFATOS;***;R. MANOEL DINIZ;000427;***;***;***;SANTA QUITÉRIA;80310350
A-COMPREMEC OFICINA MECANICA LTDA;22/07/1991;371166;10/07/1996;***;OFIC MEC LAT PINT ELETR VEIC COM;***;***;R. FERDINANDO DARIF;000547;***;***;***;CAMPINA DO SIQUEIRA;80730090
A-FONSECA FARMACIA E PERFUMARIA LTDA;15/04/1987;589456;02/01/2003;31/12/2003;COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, SEM;COMÉRCIO VAREJISTA DE COSMÉTICOS, PRODUTOS DE PERF;***;R. PEDRO GUSSO;004243;***;***;TR;CIDADE INDUSTRIAL;81315000
A. DOS SANTOS RODRIGUES - ARTIGOS RECREA;18/01/2011;1004385;03/02/2011;28/12/2011;COMÉRCIO VAREJISTA ESPECIALIZADO DE PEÇAS E ACESSÓ;COMÉRCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREAT;***;R. XV DE NOVEMBRO;000420;***;***;***;CENTRO;80020310
A. A. DOUTOR CHAVEIRO LTDA ME;15/03/2004;1124033;19/03/2013;26/11/2016;CHAVEIROS;RECARGA DE CARTUCHOS PARA EQUIPAMENTOS DE INFORMÁT;COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E;R. MARTIM AFONSO;002800;***;***;***;BIGORRILHO;80730030
A. A. DOUTOR CHAVEIRO LTDA ME;19/08/2003;1041606;17/11/2011;30/03/2012;CHAVEIROS;RECARGA DE CARTUCHOS PARA EQUIPAMENTOS DE INFORMÁT;COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E;AV. PRESIDENTE ARTHUR DA SILVA BERNARDES;001250;***;***;***;SANTA QUITÉRIA;80320300
A. C. DO AMARAL NETO - PAISAGISMO - ME;27/03/2015;1225897;29/05/2015;***;ATIVIDADES PAISAGÍSTICAS;***;***;R. MARECHAL DEODORO;002614;***;***;***;ALTO DA RUA XV;80045375
A. LEMOS COMERCIO E MANUTENCAO;08/07/2010;996718;01/12/2010;31/12/2012;COMÉRCIO VAREJISTA DE OUTROS ARTIGOS DE USO DOMÉST;REPARAÇÃO E MANUTENÇÃO DE OUTROS OBJETOS E EQUIPAM;***;R. ILDEFONSO STOCKLER DE FRANÇA;000048;***;***;***;NOVO MUNDO;81020040
A. MONASTERSKI HORTIFRUTIGRANJEIROS - ME;28/02/2013;1132511;21/05/2013;***;COMÉRCIO VAREJISTA DE HORTIFRUTIGRANJEIROS;COMÉRCIO VAREJISTA DE BEBIDAS;***;R. PROFESSOR JOÃO FALARZ;000720;***;***;***;CIDADE INDUSTRIAL;81280270
A. A. DOUTOR CHAVEIRO LTDA ME;09/10/2001;1049403;20/12/2011;30/12/2012;CHAVEIROS;RECARGA DE CARTUCHOS PARA EQUIPAMENTOS DE INFORMÁT;COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E;AV. COMENDADOR FRANCO;003449;***;***;***;JARDIM DAS AMÉRICAS;81520000
A. A. FRAINER - ME;16/10/2006;1212913;18/02/2015;***;COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E;REPARAÇÃO E MANUTENÇÃO DE COMPUTADORES E DE EQUIPA;FOTOCÓPIAS;R. ODETE LAURA FOGGIATO;000612;***;***;***;ATUBA;82630040
A. A. ANDRADE - LOCALIZACAO DE VEICULOS LTDA - ME;09/02/2011;1056378;23/02/2012;***;OUTRAS ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFO;TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PE;***;R. CONSELHEIRO LAURINDO;000490;93;09;***;CENTRO;80060100
A. A. ANDREOLA ACESSORIOS PARA CELULARES;05/04/2010;1145690;02/09/2013;***;COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTIC;***;***;R. PADRE ESTANISLAU CEBULA;000098;***;***;***;CAJURU;82980060
A. A. ANUNCIACAO - ONETUR EVENTOS, LOCADORA, VIAGE;16/12/2011;1215110;06/03/2015;***;AGÊNCIAS DE VIAGENS;SERVIÇOS DE RESERVAS E OUTROS SERVIÇOS DE TURISMO;OPERADORES TURÍSTICOS;R. JOÃO DARIF;000116;***;***;***;SANTA FELICIDADE;82410070
A. A. BIASSU - SEGURANCA ELETRONICA;17/04/2009;981574;01/12/2010;***;COMÉRCIO VAREJISTA DE OUTROS ARTIGOS DE USO DOMÉST;ATIVIDADES DE MONITORAMENTO DE SISTEMAS DE SEGURAN;SERVIÇOS COMBINADOS PARA APOIO A EDIFÍCIOS, EXCETO;R. JOVINO DO ROSÁRIO;000434;***;***;***;BOA VISTA;82510300
A. A. CABRAL HORTIFRUTIGRANJEIROS - ME;30/10/2012;1112035;05/12/2012;***;COMÉRCIO VAREJISTA DE HORTIFRUTIGRANJEIROS;COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PR;***;R. JOSÉ LINS DO REGO;001300;02;***;***;BAIRRO ALTO;82820230
A. A. CALCADOS E ACESSORIOS EIRELI - EPP;05/10/2015;1244818;26/10/2015;***;COMÉRCIO VAREJISTA DE CALÇADOS;COMÉRCIO VAREJISTA DE ARTIGOS DE VIAGEM;COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESS;AV. CANDIDO DE ABREU;000127;SS07;***;***;CENTRO CÍVICO;80530000
A. A. CARDOSO - PRODUCOES ME;12/07/2011;1028169;29/07/2011;***;PRODUÇÃO DE ESPETÁCULOS CIRCENSES, DE MARIONETES E;ARTES CÊNICAS, ESPETÁCULOS E ATIVIDADES COMPLEMENT;***;R. DOS FERROVIÁRIOS;000782;05;***;***;CAJURU;82920100
A. A. CASALE - ME;09/07/1997;912930;10/12/2009;***;MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E APARELHOS DE;***;***;R. PROFESSORA LUIZA BORGES FANINI;001176;***;***;***;SÍTIO CERCADO;81920700
A. A. CELESTINO - REPRESENTACAO COMERCIAL LTDA;05/11/2010;956196;18/11/2010;***;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE;***;***;R. IGOR STRAVINSKI;000039;***;***;***;FAZENDINHA;81330290
A. A. COSTA PRESTADORA DE SERVICOS - ME;02/12/2013;1161469;12/12/2013;***;SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINIST;PREPARAÇÃO DE DOCUMENTOS E SERVIÇOS ESPECIALIZADOS;OUTRAS ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALM;R. ALAGOAS;003092;***;***;***;GUAÍRA;80630050
A. A. DALLASTELLA REPRESENTACAO COMERCIAL LTDA. - ;19/06/2012;1146382;06/09/2013;***;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE;***;***;R. JOSÉ CULPI;000575;***;***;***;BUTIATUVINHA;82400370
A. A. DAVID & M. A. BORDINHÃO LTDA;13/04/2005;903690;10/12/2009;***;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE;***;***;R. LUIZ LEAL DA ROCHA;000081;***;***;***;CAMPO DE SANTANA;81490020
A. A. DE LIZ - VIP;16/07/2009;933739;14/05/2010;***;COMÉRCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFI;MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS-FERRAMENTA;R. JOÃO REBOLI;000545;***;***;***;SANTA CÂNDIDA;82640230
A. A. DOS REIS;21/01/2010;1044553;30/11/2011;***;SERVIÇOS DE MALOTE NÃO REALIZADOS PELO CORREIO NAC;***;***;R. PAULO KISSULA;000743;02;***;***;CAPÃO DA IMBUIA;82810530
A. A. DOS SANTOS - BAR - ME;22/02/2011;1143684;16/08/2013;***;LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;COMÉRCIO VAREJISTA DE SORVETES EMBALADOS;EXPLORAÇÃO DE JOGOS DE SINUCA, BILHAR E SIMILARES;R. HELENA C S CORREA;000212;***;***;***;PINHEIRINHO;81820470
A. A. DOS SANTOS SCHNEIDER - EMBALAGENS - ME;14/03/2014;1212129;09/02/2015;31/12/2015;COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA;***;***;R. JOÃO TOBIAS DE PAIVA NETTO;001275;***;***;***;CAJURU;82980130
A. A. DOUTOR CHAVEIRO LTDA - ME;16/12/2010;1131322;10/05/2013;31/12/2013;CHAVEIROS;RECARGA DE CARTUCHOS PARA EQUIPAMENTOS DE INFORMÁT;COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E;AV. VEREADOR TOALDO TÚLIO;003650;***;***;***;SÃO BRAZ;82300000
A. A. DOUTOR CHAVEIRO LTDA ME;16/12/2010;1012064;28/03/2011;17/01/2013;CHAVEIROS;RECARGA DE CARTUCHOS PARA EQUIPAMENTOS DE INFORMÁT;COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E;R. VISCONDE DO SERRO FRIO;000164;***;***;***;NOVO MUNDO;81050080
A. A. DOUTOR CHAVEIRO LTDA ME;19/05/2011;1041129;10/11/2011;29/06/2013;CHAVEIROS;RECARGA DE CARTUCHOS PARA EQUIPAMENTOS DE INFORMÁT;COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E;AV. COMENDADOR FRANCO;006005;***;***;***;UBERABA;81560000
A. A. DOUTOR CHAVEIRO LTDA ME;25/04/2012;1074050;12/07/2012;04/05/2013;CHAVEIROS;RECARGA DE CARTUCHOS PARA EQUIPAMENTOS DE INFORMÁT;COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E;R. IZAAC FERREIRA DA CRUZ;003868;***;***;***;SÍTIO CERCADO;81910000
A. A. DOUTOR CHAVEIRO LTDA ME;26/05/2006;1050252;29/12/2011;31/03/2012;CHAVEIROS;RECARGA DE CARTUCHOS PARA EQUIPAMENTOS DE INFORMÁT;COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E;AV. MARECHAL FLORIANO PEIXOTO;007486;***;***;***;BOQUEIRÃO;81670000
A. A. GUIMARAES- TRANSPORTE RODOVIARIO DE CARGAS M;17/01/2012;1056886;27/02/2012;***;TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PE;***;***;R. ALGACYR MANOEL VOLUZ;000073;***;***;***;TATUQUARA;81470362
A. A. H. PLOSZAJ - MOVEIS - ME;01/08/1995;1171136;13/03/2014;***;COMÉRCIO VAREJISTA DE MÓVEIS;REPARAÇÃO DE ARTIGOS DO MOBILIÁRIO;COMÉRCIO ATACADISTA DE MÓVEIS E ARTIGOS DE COLCHOA;R. AUGUSTO STRESSER;001789;***;***;***;HUGO LANGE;80040310
A. A. L. DE MEIRELLES - ME;01/07/2014;1185096;10/07/2014;31/10/2014;COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESS;***;***;AV. MARECHAL FLORIANO PEIXOTO;004984;LS61;01;***;HAUER;81630000
A. A. MICHALISZIN ELETRO MICHALISZIN - ME;21/02/2014;1184570;04/07/2014;***;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS ELETROELETR;***;***;R. DOUTOR CEZAR PERNETTA;001254;***;***;***;TATUQUARA;81470235
A. A. PESCA NAUTICA LTDA - ME;31/01/2008;825838;17/11/2008;***;COMÉRCIO VAREJISTA DE EMBARCAÇÕES E OUTROS VEÍCULO;COMÉRCIO VAREJISTA DE ARTIGOS DE CAÇA, PESCA E CAM;***;R. JOÃO LAERTES BOCHNIA;000070;06;***;***;PINHEIRINHO;81870330
A. A. SCHREIBER - CONSTRUCOES CIVIS - ME;14/01/2016;1255479;20/01/2016;***;INSTALAÇÕES HIDRÁULICAS, SANITÁRIAS E DE GÁS;OUTRAS OBRAS DE ACABAMENTO DA CONSTRUÇÃO;SERVIÇOS DE PINTURA DE EDIFÍCIOS EM GERAL;R. MARTIN KAISER;000289;***;***;***;ABRANCHES;82130380
A. ALEIXO-COMERCIO ALIMENTOS - ME;11/11/2011;1181399;05/06/2014;***;COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PR;COMÉRCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEME;COMÉRCIO VAREJISTA DE LATICÍNIOS E FRIOS;R. LEÓPOLIS;000380;***;***;***;ALTO BOQUEIRÃO;81770450
A. ALMEIDA DA SILVA CABELEIREIROS;21/01/2010;994296;01/12/2010;***;CABELEIREIROS, MANICURE E PEDICURE;ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDAD;***;R. DOUTOR CEZAR PERNETTA;000476;***;***;***;TATUQUARA;81470235
A. ALVES AUTO CENTER - ME;06/04/2016;1265753;15/04/2016;***;COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA;SERVIÇOS DE BORRACHARIA PARA VEÍCULOS AUTOMOTORES;COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS USADOS PAR;R. MARTE;002194;***;***;***;SÍTIO CERCADO;81910340
A. ALVES CABRAL - ME;03/02/2016;1261978;16/03/2016;***;MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIPAMENTOS;MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIPAMENTOS;***;R. CID MARCONDES DE ALBUQUERQUE;001020;A;***;***;PINHEIRINHO;81820000
A. AMANCIO & AMANCIO LTDA - ME;21/08/2008;995968;01/12/2010;***;COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS EM GER;COMÉRCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEME;COMÉRCIO VAREJISTA DE BEBIDAS;R. ALDA BASSETTI BERTHOLDI;001571;***;***;***;CAMPO DE SANTANA;81490344
A. AMARANTE - EIRELI - ME;02/03/1987;1189908;18/08/2014;24/07/2015;FABRICAÇÃO DE ALIMENTOS E PRATOS PRONTOS;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTE;FABRICAÇÃO DE OUTROS PRODUTOS ALIMENTÍCIOS NÃO ESP;R. VIDAL HENRIQUE MENGUE;000187;***;***;***;PINHEIRINHO;81880230
A. AMORIM ACABAMENTOS ME;23/08/2011;1032629;31/08/2011;***;OUTRAS OBRAS DE ACABAMENTO DA CONSTRUÇÃO;APLICAÇÃO DE REVESTIMENTOS E DE RESINAS EM INTERIO;SERVIÇOS DE PINTURA DE EDIFÍCIOS EM GERAL;R. ALFONSO OSVALDO GRELLMANN;000081;CS;***;***;PINHEIRINHO;81880080
A. ANGELONI & CIA LTDA;15/04/2010;930362;15/04/2010;16/05/2010;SERVIÇOS DE ORGANIZAÇÃO DE FEIRAS, CONGRESSOS, EXP;PROMOÇÃO DE VENDAS;***;AV. ÁGUA VERDE;001749;***;***;***;VILA IZABEL;80240070
A. ANGELONI & CIA. LTDA.;27/04/2009;1108609;28/11/2012;***;COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, SEM;ATIVIDADES DE COBRANÇAS E INFORMAÇÕES CADASTRAIS;SERVIÇOS DE TELECOMUNICAÇÕES SEM FIO NÃO ESPECIFIC;AL. DOUTOR CARLOS DE CARVALHO;002050;***;***;***;BIGORRILHO;80730201
A. ANGELONI & CIA. LTDA.;27/04/2009;1255458;20/01/2016;31/10/2018;COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PR;SERVIÇOS DE ORGANIZAÇÃO DE FEIRAS, CONGRESSOS, EXP;ATIVIDADES DE TELEATENDIMENTO;AL. DOUTOR CARLOS DE CARVALHO;002050;***;***;***;BATEL;80730201
A. ARTHE FLEX COMERCIO DE PERSIANAS LTDA - ME;01/04/1998;1035131;22/09/2011;***;COMÉRCIO VAREJISTA DE ARTIGOS DE TAPEÇARIA, CORTIN;REPARAÇÃO DE ARTIGOS DO MOBILIÁRIO;***;R. LELLO MARCHINE;000114;***;***;***;CAMPO COMPRIDO;81240420
A. ARTHE PRODUCOES E EVENTOS LTDA;29/07/2011;1029732;10/08/2011;***;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERE;ATIVIDADES DE DESIGN NÃO ESPECIFICADAS ANTERIORMEN;AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPO;R. LELLO MARCHINE;000114;***;***;***;CAMPO COMPRIDO;81240420
A. AVANCINI SILVA PRODUCAO E EVENTOS;26/07/2012;1077652;09/08/2012;***;SERVIÇOS DE ORGANIZAÇÃO DE FEIRAS, CONGRESSOS, EXP;PRODUÇÃO MUSICAL;PRODUÇÃO E PROMOÇÃO DE EVENTOS ESPORTIVOS;R. FÁTIMA BARK;001539;***;***;***;CAPÃO RASO;81150080
A. B. DE ALMEIDA COMERCIO IMPORTACAO E EXPORTACAO ;07/10/2011;1156678;26/11/2013;31/12/2014;COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESS;COMÉRCIO VAREJISTA DE CALÇADOS;COMÉRCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTE;R. ALFREDO JOSÉ PINTO;001850;***;***;***;FAZENDINHA;81320180
A. B. GONCALVES - LIVROS ME;11/04/2011;1022757;16/06/2011;***;COMÉRCIO VAREJISTA DE LIVROS;ALUGUEL DE FITAS DE VÍDEO, DVDS E SIMILARES;***;R. CORONEL LUIZ JOSÉ DOS SANTOS;001899;02;TR;***;BOQUEIRÃO;81670400
A. B. I. - COMERCIO E TRANSPORTE DE FRUTAS E CERE;20/11/1991;999120;21/12/2010;***;COMERCIO ATACADISTA DE FRUTAS, VERDURAS, RAÍZES, T;COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS EM GER;COMÉRCIO ATACADISTA DE CEREAIS E LEGUMINOSAS BENEF;ROD. BR CENTO E DEZESSEIS;022881;***;D;***;TATUQUARA;81690500
A. B. I. - COMERCIO E TRANSPORTE DE FRUTAS E CEREA;29/07/2008;1036538;03/10/2011;07/06/2012;TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PE;COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS EM GER;COMERCIO ATACADISTA DE FRUTAS, VERDURAS, RAÍZES, T;ROD. BR CENTO E DEZESSEIS;022881;132;***;133 PAVILHAO B;CRISTO REI;81690500
A. B. MOREIRA;20/11/2006;961175;01/12/2010;***;CONFECÇÃO DE PEÇAS DO VESTUÁRIO, EXCETO ROUPAS ÍNT;CONFECÇÃO, SOB MEDIDA, DE PEÇAS DO VESTUÁRIO, EXCE;CONFECÇÃO DE ROUPAS ÍNTIMAS;R. PROFESSOR JOÃO SOARES BARCELOS;002556;00019;***;TÉRREO;BOQUEIRÃO;81670080
A. B. PIANARO CHUPIL;26/11/2009;932679;05/05/2010;***;COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESS;***;***;R. WANDA WOLF;000489;02;***;***;SANTA FELICIDADE;82410380
A. B. SILVEIRA ATELIER - ME;16/12/2013;1164324;16/01/2014;***;CONFECÇÃO DE PEÇAS DO VESTUÁRIO, EXCETO ROUPAS ÍNT;COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESS;OUTROS SERVIÇOS DE ACABAMENTO EM FIOS, TECIDOS, AR;AV. VICENTE MACHADO;000548;***;***;***;CENTRO;80420010
A. B. USINAGEM DE PRECISAO LTDA - ME;04/03/2011;1124195;19/03/2013;24/01/2015;SERVIÇOS DE USINAGEM, TORNEARIA E SOLDA;***;***;R. IWAO NAMIZAKI;000157;***;***;***;UBERABA;81550180
A. BAER & CIA LTDA;29/07/2010;945463;17/08/2010;***;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERE;***;***;R. GUILHERME PUGSLEY;001060;131;***;***;ÁGUA VERDE;80620000
A. BALDINI COMUNICACAO ME;08/05/2012;1066567;14/05/2012;***;EDIÇÃO DE REVISTAS;EDIÇÃO DE JORNAIS DIÁRIOS;OUTRAS ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALM;R. DOUTOR MANOEL LINHARES DE LACERDA;000555;09;***;***;CAPÃO RASO;81110100
A. BARAGAO TURISMO EIRELI - EPP;01/02/2012;1194909;26/09/2014;***;TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, SOB;LOCAÇÃO DE AUTOMÓVEIS SEM CONDUTOR;TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, SOB;R. ABRÃO WINTER;000090;***;***;***;XAXIM;81830280
A. BARDELI REPRESENTACOES E NEGOCIOS LTDA;28/12/2011;1189451;13/08/2014;31/12/2014;AGÊNCIAS DE PUBLICIDADE;CONSULTORIA EM PUBLICIDADE;***;R. DOUTOR GOULIN;001451;02;***;***;***;80040280
A. BARISON MATOS RESTAURANTE - ME;15/01/2008;1264800;08/04/2016;***;RESTAURANTES E SIMILARES;COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS EM GER;COMÉRCIO VAREJISTA DE LATICÍNIOS E FRIOS;R. BRIGADEIRO FRANCO;003519;***;***;***;REBOUÇAS;80250030
A. BARROS & CHRISTE LTDA;03/06/2006;908011;10/12/2009;***;COMÉRCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;SERVIÇOS DE ENTREGA RÁPIDA;***;R. LUIZ BATISTA GNOATO;000225;***;***;***;SANTA FELICIDADE;82015280
A. BENTO & CIA. LTDA.;12/02/2009;979127;01/12/2010;***;EXTRAÇÃO DE MADEIRA EM FLORESTAS PLANTADAS;***;***;R. EDUARDO SPRADA;003927;***;***;***;CAMPO COMPRIDO;81270010
A. BERROS COMERCIO E REPRESENTACOES LTDA;03/06/2011;1074162;13/07/2012;***;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE;***;***;R. SILVEIRA PEIXOTO;001040;1304;13;***;BATEL;80240120
A. BERTOL CAFE E RESTAURANTE - ME;16/06/2015;1240001;16/09/2015;31/12/2016;RESTAURANTES E SIMILARES;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTE;LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;AV. VICENTE MACHADO;000456;LJ1;***;***;CENTRO;80420010
A. BEZERRA COMERCIO DE TOLDOS LTDA - ME;07/10/2004;824258;30/10/2008;***;OUTRAS OBRAS DE ACABAMENTO DA CONSTRUÇÃO;COMÉRCIO VAREJISTA DE OUTROS ARTIGOS DE USO DOMÉST;***;R. ÁLVARO JOSÉ DA COSTA;000397;13;***;***;FAZENDINHA;81330460
A. BORGES & M. SIQUEIRA SERVICOS MEDICOS S/S;20/05/2014;1245306;29/10/2015;***;ATIVIDADE MÉDICA AMBULATORIAL RESTRITA A CONSULTAS;ATIVIDADE MÉDICA AMBULATORIAL COM RECURSOS PARA RE;***;AV. PRESIDENTE GETÚLIO VARGAS;003620;407;03;***;VILA IZABEL;80240041
A. BRAND CASTRO;27/11/2009;1009234;04/03/2011;31/12/2012;COMÉRCIO VAREJISTA DE ARTIGOS DE TAPEÇARIA, CORTIN;COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO NÃO;***;R. JOVINO DO ROSÁRIO;001596;***;***;***;ABRANCHES;82510300
A. BRANDALISE, FRANCO & CIA LTDA;17/12/2010;1001412;14/01/2011;***;ATIVIDADE MÉDICA AMBULATORIAL RESTRITA A CONSULTAS;ATIVIDADES DE ATENDIMENTO EM PRONTO-SOCORRO E UNID;ATIVIDADE MÉDICA AMBULATORIAL COM RECURSOS PARA RE;R. JOÃO PIENTA;000117;***;***;***;BUTIATUVINHA;82400510
A. BRASIL COMERCIAL EXPORTADORA E IMPORTADORA LTDA;09/04/2010;1122972;11/03/2013;***;COMÉRCIO ATACADISTA DE MÁQUINAS E EQUIPAMENTOS PAR;LOCAÇÃO DE OUTROS MEIOS DE TRANSPORTE NÃO ESPECIFI;LOCAÇÃO DE AERONAVES SEM TRIPULAÇÃO;R. CONSELHEIRO LAURINDO;000600;1101;11;***;CENTRO;80060100
A. BRASIL PUBLICIDADE LTDA - ME;01/11/1997;1215397;09/03/2015;***;AGÊNCIAS DE PUBLICIDADE;PREPARAÇÃO DE DOCUMENTOS E SERVIÇOS ESPECIALIZADOS;SALAS DE ACESSO À INTERNET;R. OLGA DE ARAÚJO ESPÍNDOLA;000588;***;***;***;NOVO MUNDO;81050280
